8113 Bank Sp��dzielczy w Cieszynie                                                                                                               	                                                                                                    	8113,8114                                         	81131020	Oddzia� w Goleszowie                                                                                                                        	O.             	Golesz�w                      	ul. 1 Maja 4                            	43-440	Golesz�w                      	      	      	            	33 852 88 26        	33 852 80 37        	                    	                    	1999-07-01	POLUPLPRXXX	POLUPLPRXXX	www.bs.cieszyn.pl                                 	�L�SKIE               	cieszy�ski               	Golesz�w                      	ul. 1 Maja 4                            	43-440	Golesz�w                      	      	      	193
8118 Bank Sp��dzielczy w Kalwarii Zebrzydowskiej                                                                                                 	                                                                                                    	8119                                              	81190001	Centrala                                                                                                                                    	C-la           	Kalwaria Zebrzydowska         	ul. Jagiello�ska 2                      	34-130	Kalwaria Zebrzydowska         	      	      	            	33 876 63 23        	                    	33 876 63 23        	                    	1895-11-14	POLUPLPRXXX	POLUPLPRXXX	                                                  	MA�OPOLSKIE           	wadowicki                	                              	                                        	      	                              	      	      	193
8125 Bank Sp��dzielczy w Rajczy                                                                                                                  	                                                                                                    	8125                                              	81251018	Oddzia� w Ujso�ach                                                                                                                          	O.             	Ujso�y                        	ul. Gminna 1                            	34-371	Ujso�y                        	      	      	            	33 864 70 15        	                    	33 864 70 15        	                    	1994-01-01	POLUPLPRXXX	POLUPLPRXXX	www.bsrajcza.pl                                   	�L�SKIE               	�ywiecki                 	                              	                                        	      	                              	      	      	193
8126 Bank Sp��dzielczy w Skoczowie                                                                                                               	                                                                                                    	8126,8115                                         	81261020	Oddzia� Brenna                                                                                                                              	O.             	Brenna                        	ul. Wyzwolenia 97                       	43-438	Brenna                        	      	      	            	33 851 34 90        	                    	33 851 34 99        	                    	1996-09-30	SPOCPLP1XXX	POLUPLPRXXX	www.bs.skoczow.pl                                 	�L�SKIE               	cieszy�ski               	                              	                                        	      	                              	      	      	193
8128 Bank Sp��dzielczy w Ustroniu                                                                                                                	                                                                                                    	8116,8129                                         	81290004	Centrala                                                                                                                                    	C-la           	Ustro�                        	ul. Daszy�skiego 10A                    	43-450	Ustro�                        	      	      	            	33 854 34 57        	                    	33 854 25 47        	                    	1993-01-01	POLUPLPRXXX	POLUPLPRXXX	www.bs.ustron.pl                                  	�L�SKIE               	cieszy�ski               	                              	                                        	      	                              	      	      	193
8131 Bank Sp��dzielczy w Bystrej                                                                                                                 	                                                                                                    	8133                                              	81330003	Centrala                                                                                                                                    	C-la           	Bystra                        	ul. Zdrojowa 3                          	43-360	Bystra                        	      	      	            	33 817 13 71        	                    	33 817 12 45        	                    	1911-06-25	POLUPLPRXXX	POLUPLPRXXX	www.bsbystra.pl                                   	�L�SKIE               	bielski                  	                              	                                        	      	                              	      	      	193
8137 Bank Sp��dzielczy w Gilowicach                                                                                                              	                                                                                                    	8141                                              	81410008	Centrala                                                                                                                                    	C-la           	Gilowice                      	pl. Bankowy 1                           	34-322	Gilowice                      	      	      	            	33 865 30 17 do 18  	                    	33 865 31 89        	                    	1993-01-01	POLUPLPRXXX	POLUPLPRXXX	www.bs-gilowice.pl                                	�L�SKIE               	�ywiecki                 	                              	                                        	      	                              	      	      	193
8142 Bank Sp��dzielczy w Bydgoszczy                                                                                                              	                                                                                                    	8145,8154,8142                                    	81421020	Oddzia� Bia�e B�ota                                                                                                                         	O.             	Bia�e B�ota                   	ul. Guliwera 13                         	86-005	Bia�e B�ota                   	      	      	            	52 320 39 80        	                    	52 381 40 92        	                    	1996-10-30	POLUPLPRXXX	POLUPLPRXXX	www.bsbydgoszcz.pl                                	KUJAWSKO-POMORSKIE    	bydgoski
8142 Bank Sp��dzielczy w Bydgoszczy                                                                                                              	                                                                                                    	8145,8154,8142                                    	81421059	Oddzia� Z�otniki Kujawskie                                                                                                                  	O.             	Z�otniki Kujawskie            	ul. Podg�rna 12                         	88-180	Z�otniki Kujawskie            	      	      	            	52 351 75 56        	                    	52 351 75 43        	                    	1999-01-01	POLUPLPRXXX	POLUPLPRXXX	www.bsbydgoszcz.pl                                	KUJAWSKO-POMORSKIE    	inowroc�awski
8144 Bank Sp��dzielczy w Chojnicach                                                                                                              	                                                                                                    	8146                                              	81460003	Centrala                                                                                                                                    	C-la           	Chojnice                      	ul. Ko�ciuszki 23                       	89-600	Chojnice                      	59    	      	            	52 396 52 60        	                    	52 396 52 52        	                    	1946-03-30	POLUPLPRXXX	POLUPLPRXXX	www.bschojnice.pl                                 	POMORSKIE             	chojnicki                	                              	                                        	      	                              	      	      	193
8149 Bank Sp��dzielczy w Kruszwicy                                                                                                               	                                                                                                    	8151                                              	81510001	Centrala                                                                                                                                    	C-la           	Kruszwica                     	ul. Podg�rna 2                          	88-150	Kruszwica                     	24    	      	            	52 354 84 44        	                    	52 354 84 30        	                    	1945-11-20	GBWCPLPP   	GBWCPLPP   	www.bskruszwica.pl                                	KUJAWSKO-POMORSKIE    	inowroc�awski            	                              	                                        	      	                              	      	      	161
8162 Bank Sp��dzielczy w Szubinie                                                                                                                	                                                                                                    	8164                                              	81640001	Centrala                                                                                                                                    	C-la           	Szubin                        	ul. Kcy�ska 30                          	89-200	Szubin                        	      	      	            	52 391 12 12        	                    	52 391 12 28        	                    	1904-05-18	GBWCPLPP   	GBWCPLPP   	www.bsszubin.pl                                   	KUJAWSKO-POMORSKIE    	nakielski                	                              	                                        	      	                              	      	      	161
8167 Bank Sp��dzielczy w �wieciu                                                                                                                 	                                                                                                    	8168                                              	81680007	Centrala                                                                                                                                    	C-la           	�wiecie                       	ul. Wojska Polskiego 127A               	86-100	�wiecie                       	      	      	            	52 333 16 10        	                    	52 333 16 38        	                    	1907-10-27	GBWCPLPP   	GBWCPLPP   	www.bs-swiecie.pl                                 	KUJAWSKO-POMORSKIE    	�wiecki                  	                              	                                        	      	                              	      	      	161
8169 Bank Sp��dzielczy w Osiu                                                                                                                    	                                                                                                    	8169                                              	81691029	Oddzia� Drzycim                                                                                                                             	O.             	Drzycim                       	ul. Dworcowa 8                          	86-140	Drzycim                       	      	      	            	52 331 70 03        	                    	52 331 73 77        	                    	2005-10-31	GBWCPLPP   	GBWCPLPP   	                                                  	KUJAWSKO-POMORSKIE    	�wiecki                  	                              	                                        	      	                              	      	      	161
8170 Bank Sp��dzielczy w Pruszczu Pomorskim                                                                                                      	                                                                                                    	8158,8170,8152,8153                               	81701021	Oddzia� w D�browie                                                                                                                          	O.             	D�browa                       	ul. Centralna 12                        	88-306	D�browa                       	      	      	            	52 315 32 86        	                    	52 315 34 86        	                    	1998-07-01	GBWCPLPP   	GBWCPLPP   	www.bspruszcz.pl                                  	KUJAWSKO-POMORSKIE    	mogile�ski               	D�browa                       	ul. Centralna 12                        	88-306	D�browa                       	      	      	161
8170 Bank Sp��dzielczy w Nowem n/Wis��                                                                                                           	                                                                                                    	8171,8172,8173                                    	81730005	Centrala                                                                                                                                    	C-la           	Nowe                          	ul. Bydgoska 12                         	86-170	Nowe                          	11    	      	            	52 332 85 01        	52 332 85 02        	52 332 85 01        	52 332 85 05        	1874-06-28	GBWCPLPP   	GBWCPLPP   	www.bsnowe.com.pl                                 	KUJAWSKO-POMORSKIE    	�wiecki                  	                              	                                        	      	                              	      	      	161
8179 Bank Sp��dzielczy "Pa�uki" w �ninie                                                                                                         	                                                                                                    	8165,8181,8184                                    	81810000	Centrala                                                                                                                                    	C-la           	�nin                          	ul. 700-lecia 41                        	88-400	�nin                          	      	      	            	52 303 20 50        	                    	52 303 13 35        	                    	1867-01-11	GBWCPLPP   	GBWCPLPP   	www.bspaluki.pl                                   	KUJAWSKO-POMORSKIE    	�ni�ski                  	                              	                                        	      	                              	      	      	161
8187 Wschodni Bank Sp��dzielczy w Che�mie                                                                                                        	                                                                                                    	8189,8187,8055,8045,8196,8051                     	81870004	Centrala                                                                                                                                    	C-la           	Che�m                         	ul. Lubelska 11                         	22-100	Che�m                         	      	      	            	82 562 15 55        	                    	                    	                    	1993-02-01	POLUPLPRXXX	POLUPLPRXXX	www.wbschelm.pl                                   	LUBELSKIE             	Che�m
8191 Bank Sp��dzielczy w Cycowie                                                                                                                 	                                                                                                    	8709,8698,8190,8206,8191,8708,8739                	81911013	Oddzia� w Rejowcu                                                                                                                           	O.             	Rejowiec                      	ul. Miko�aja Reja 1A                    	22-360	Rejowiec                      	      	      	            	82 568 86 13        	                    	82 568 83 88        	                    	1999-01-01	POLUPLPRXXX	POLUPLPRXXX	www.bscycow.pl                                    	LUBELSKIE             	che�mski                 	                              	                                        	      	                              	      	      	193
8191 Bank Sp��dzielczy w Cycowie                                                                                                                 	                                                                                                    	8709,8698,8190,8206,8191,8708,8739                	81911055	Oddzia� w Ludwinie                                                                                                                          	O.             	Ludwin                        	Ludwin 17A                              	21-075	Ludwin                        	      	      	            	81 757 00 02        	                    	81 757 02 03        	                    	1999-01-01	POLUPLPRXXX	POLUPLPRXXX	www.bscycow.pl                                    	LUBELSKIE             	��czy�ski                	                              	                                        	      	                              	      	      	193
8191 Bank Sp��dzielczy w Le�niowicach                                                                                                            	                                                                                                    	8201,8208,8193,8197,8195                          	81950009	Centrala                                                                                                                                    	C-la           	Le�niowice                    	Le�niowice 22A                          	22-122	Le�niowice                    	      	      	            	82 567 54 15        	                    	82 567 54 68        	                    	1951-01-01	POLUPLPRXXX	POLUPLPRXXX	bslesniowice.pl                                   	LUBELSKIE             	che�mski                 	                              	                                        	      	                              	      	      	193
8200 Bank Sp��dzielczy w Krasnymstawie                                                                                                           	                                                                                                    	8200,8198,8199,8714,9628,9636,9647                	82001021	Oddzia� w Siennicy R��anej                                                                                                                  	O.             	Siennica R��ana               	Siennica R��ana 15                      	22-304	Siennica R��ana               	      	      	            	82 575 92 15        	                    	82 575 92 22        	                    	1999-09-01	POLUPLPRXXX	POLUPLPRXXX	www.bskrasnystaw.pl                               	LUBELSKIE             	krasnostawski            	                              	                                        	      	                              	      	      	193
8200 Bank Sp��dzielczy w Krasnymstawie                                                                                                           	                                                                                                    	8200,8198,8199,8714,9628,9636,9647                	82001050	Oddzia� w ���kiewce                                                                                                                         	O.             	���kiewka                     	ul. ���kiewskiego 10                    	22-335	���kiewka                     	      	      	            	84 683 16 66        	                    	84 683 16 74        	                    	1999-09-01	POLUPLPRXXX	POLUPLPRXXX	www.bskrasnystaw.pl                               	LUBELSKIE             	krasnostawski            	                              	                                        	      	                              	      	      	193
8202 Bank Sp��dzielczy w Bia�opolu                                                                                                               	                                                                                                    	9641,8202                                         	82021016	Bank Sp��dzielczy w Bia�opolu Oddzia� w Uchaniach                                                                                           	C-la           	Bia�opole                     	ul. Che�mska 1A                         	22-135	Bia�opole                     	      	      	            	82 568 22 27        	82 568 22 53        	82 568 22 23        	                    	2000-10-01	POLUPLPRXXX	POLUPLPRXXX	                                                  	LUBELSKIE             	che�mski                 	                              	                                        	      	                              	      	      	193
8213 Polski Bank Sp��dzielczy w Poznaniu                                                                                                         	                                                                                                    	9003,8213                                         	82131018	Oddzia� w Bodzanowie                                                                                                                        	O.             	Bodzan�w                      	ul. Bankowa 5                           	09-470	Bodzan�w                      	      	      	            	24 260 70 43        	                    	24 260 72 48        	                    	1999-06-01	GBWCPLPP   	GBWCPLPP   	www.pbsciechanow.pl                               	MAZOWIECKIE           	p�ocki
8215 Bank Sp��dzielczy w Dzia�dowie z siedzib� w Lidzbarku                                                                                       	                                                                                                    	8223,8231,8215,8224,8236                          	82151029	Oddzia� w Dzia�dowie                                                                                                                        	O.             	Dzia�dowo                     	pl. Mickiewicza 1                       	13-200	Dzia�dowo                     	      	      	            	23 697 20 45        	                    	23 697 20 45        	                    	1999-12-01	GBWCPLPPXXX	GBWCPLPPXXX	www.bsdzialdowo.pl                                	WARMI�SKO-MAZURSKIE   	dzia�dowski              	                              	                                        	      	                              	      	      	161
8220 Bank Sp��dzielczy w M�awie                                                                                                                  	                                                                                                    	8225                                              	82250009	Centrala                                                                                                                                    	C-la           	M�awa                         	ul. S�dowa 3                            	06-500	M�awa                         	      	      	            	23 654 34 46        	                    	23 654 32 91        	                    	1909-01-01	GBWCPLPPXXX	GBWCPLPPXXX	www.bsmlawa.pl                                    	MAZOWIECKIE           	m�awski                  	                              	                                        	      	                              	      	      	161
8225 Bank Sp��dzielczy w Nasielsku                                                                                                               	                                                                                                    	8226                                              	82260008	Centrala                                                                                                                                    	C-la           	Nasielsk                      	ul. Ko�ciuszki 19                       	05-190	Nasielsk                      	      	      	            	23 691 23 31        	                    	23 691 24 55        	                    	1904-01-01	GBWCPLPPXXX	GBWCPLPPXXX	                                                  	MAZOWIECKIE           	nowodworski              	                              	                                        	      	                              	      	      	161
8226 Bank Sp��dzielczy w Glinojecku                                                                                                              	                                                                                                    	8228,8229                                         	82290005	Centrala                                                                                                                                    	C-la           	Glinojeck                     	ul. P�ocka 14                           	06-450	Glinojeck                     	      	      	            	23 674 00 76        	                    	23 674 00 76        	                    	1968-12-01	GBWCPLPPXXX	GBWCPLPPXXX	                                                  	MAZOWIECKIE           	ciechanowski             	                              	                                        	      	                              	      	      	161
8230 Bank Sp��dzielczy w P�o�sku                                                                                                                 	                                                                                                    	8237,8227,8216,8230,8241                          	82410009	Oddzia�                                                                                                                                     	C-la           	P�o�sk                        	ul. P�ocka 28                           	09-100	P�o�sk                        	      	      	            	236630931           	                    	236711722           	                    	1999-04-14	POLUPLPRXXX	POLUPLPRXXX	www.bsplonsk.pl                                   	MAZOWIECKIE           	p�o�ski                  	                              	                                        	      	                              	      	      	193
8232 Bank Sp��dzielczy w Raci��u                                                                                                                 	                                                                                                    	8233,8212,8239,8218                               	82120009	Oddzia� w Bie�uniu                                                                                                                          	O.             	Bie�u�                        	ul. Andrzeja Zamoyskiego 27             	09-320	Bie�u�                        	      	      	            	23 657 80 03        	                    	23 657 80 17        	                    	1948-04-25	GBWCPLPP   	GBWCPLPP   	www.bsraciaz.pl                                   	MAZOWIECKIE           	�uromi�ski               	                              	                                        	      	                              	      	      	161
8233 Bank Sp��dzielczy w Raci��u                                                                                                                 	                                                                                                    	8233,8212,8239,8218                               	82331014	Oddzia� w Szre�sku                                                                                                                          	O.             	Szre�sk                       	ul. Rynek 5                             	06-550	Szre�sk                       	      	      	            	23 653 40 20        	                    	23 653 40 20        	                    	2000-10-01	GBWCPLPPXXX	GBWCPLPPXXX	www.bsraciaz.pl                                   	MAZOWIECKIE           	m�awski                  	                              	                                        	      	                              	      	      	161
8242 Bank Sp��dzielczy w �urominie                                                                                                               	                                                                                                    	8222,8242,8246                                    	82421018	Oddzia� w Kuczborku                                                                                                                         	O.             	Kuczbork-Osada                	ul. Adama Mickiewicza 7g                	09-310	Kuczbork-Osada                	      	      	            	23 657 63 84        	                    	23 657 63 13        	                    	2000-10-01	GBWCPLPPXXX	GBWCPLPPXXX	www.bszuromin.pl                                  	MAZOWIECKIE           	�uromi�ski               	Kuczbork-Osada                	ul. Adama Mickiewicza 7g                	09-310	Kuczbork-Osada                	      	      	161
8248 Bank Sp��dzielczy w K�obucku                                                                                                                	                                                                                                    	8248,8259,8249,8295,8251                          	82481012	Oddzia� w Pankach                                                                                                                           	O.             	Panki                         	ul. Tysi�clecia 6                       	42-140	Panki                         	      	      	            	34 317 90 15        	34 310 34 15        	                    	                    	1997-08-26	POLUPLPRXXX	POLUPLPRXXX	www.bsklobuck.pl                                  	�L�SKIE               	k�obucki                 	                              	                                        	      	                              	      	      	193
8248 Bank Sp��dzielczy w K�obucku                                                                                                                	                                                                                                    	8248,8259,8249,8295,8251                          	82591014	Filia Mied�no                                                                                                                               	F.             	Mied�no                       	ul. S�oneczna 4                         	42-120	Mied�no                       	      	      	            	34 310 37 41        	                    	34 310 37 33        	                    	2001-10-01	POLUPLPRXXX	POLUPLPRXXX	www.bsklobuck.pl                                  	�L�SKIE               	k�obucki                 	                              	                                        	      	                              	      	      	193
8250 Bank Sp��dzielczy w Krzepicach                                                                                                              	                                                                                                    	8247,8252,8250,8294                               	82501026	Oddzia� w Lipiu                                                                                                                             	O.             	Lipie                         	ul. Cz�stochowska 108                   	42-165	Lipie                         	      	      	            	343188300           	                    	343188303           	                    	2000-01-01	POLUPLPRXXX	POLUPLPRXXX	                                                  	�L�SKIE               	k�obucki                 	                              	                                        	      	                              	      	      	193
8258 Cz�stochowski Bank Sp��dzielczy JURA BANK                                                                                                   	                                                                                                    	8256,8267,8254,8997,8263,8260                     	82560007	Oddzia� we Mstowie                                                                                                                          	O.             	Mst�w                         	ul. Gminna 14/2                         	42-244	Mst�w                         	      	      	            	34 328 41 11        	                    	34 328 41 11        	                    	1976-02-17	POLUPLPR   	POLUPLPR   	www.bspoczesna.pl                                 	�L�SKIE               	cz�stochowski            	                              	                                        	      	                              	      	      	193
8260 Cz�stochowski Bank Sp��dzielczy JURA BANK                                                                                                   	                                                                                                    	8256,8267,8254,8997,8263,8260                     	82670009	Oddzia� w �ytnie                                                                                                                            	O.             	�ytno                         	ul. M.Konopnickiej 95                   	97-532	�ytno                         	      	      	            	34 326 91 11        	34 326 91 12,13     	34 326 91 10        	                    	1950-06-20	POLUPLPR   	POLUPLPR   	www.bspoczesna.pl                                 	��DZKIE               	radomszcza�ski           	                              	                                        	      	                              	      	      	193
8260 Bank Sp��dzielczy w Paj�cznie                                                                                                               	                                                                                                    	8265,8262,8296                                    	82650001	Centrala                                                                                                                                    	C-la           	Paj�czno                      	ul. Wi�niowa 32                         	98-330	Paj�czno                      	      	      	            	34 311 25 51        	34 311 20 20        	34 311 20 20        	                    	1950-06-16	POLUPLPRXXX	POLUPLPRXXX	www.bspajeczno.pl                                 	��DZKIE               	paj�cza�ski              	Paj�czno                      	ul. Wi�niowa 32                         	98-330	Paj�czno                      	      	      	193
8265 Bank Sp��dzielczy w Konopiskach                                                                                                             	                                                                                                    	8273                                              	82730006	Centrala                                                                                                                                    	C-la           	Konopiska                     	ul. Cz�stochowska 28                    	42-274	Konopiska                     	      	      	            	34 378 07 10        	                    	34 378 07 14        	                    	1993-02-01	POLUPLPRXXX	POLUPLPRXXX	www.bank-konopiska.pl                             	�L�SKIE               	cz�stochowski            	                              	                                        	      	                              	      	      	193
8279 Mi�dzypowiatowy Bank Sp��dzielczy w  Myszkowie                                                                                              	                                                                                                    	8288,8279,8280,8290,8282                          	82791010	Oddzia� w Kozieg�owach                                                                                                                      	O.             	Kozieg�owy                    	ul. Warszawska 16                       	42-350	Kozieg�owy                    	      	      	            	34 314 12 08        	                    	34 314 12 08        	                    	1998-07-01	POLUPLPRXXX	POLUPLPRXXX	www.bsmyszkow.pl                                  	�L�SKIE               	myszkowski               	                              	                                        	      	                              	      	      	193
8279 Mi�dzypowiatowy Bank Sp��dzielczy w  Myszkowie                                                                                              	                                                                                                    	8288,8279,8280,8290,8282                          	82880004	Oddzia� w Kosz�cinie                                                                                                                        	O.             	Kosz�cin                      	ul. Sienkiewicza 1                      	42-286	Kosz�cin                      	      	      	            	34 378 07 41        	                    	34 378 07 40        	                    	1950-08-28	POLUPLPR   	POLUPLPR   	www.bsmyszkow.pl                                  	�L�SKIE               	lubliniecki              	                              	                                        	      	                              	      	      	193
8300 Bank Sp��dzielczy w Malborku                                                                                                                	                                                                                                    	8298,8303,8314,8305                               	83030006	Centrala                                                                                                                                    	C-la           	Malbork                       	ul. 17 Marca 32                         	82-200	Malbork                       	      	      	            	55 272 25 44        	                    	55 272 24 62        	                    	1946-08-17	GBWCPLPPXXX	GBWCPLPPXXX	www.bs-malbork.com.pl                             	POMORSKIE             	malborski                	                              	                                        	      	                              	      	      	161
8306 �u�awski Bank Sp��dzielczy                                                                                                                  	�u�awski Bank Sp��dzielczy                                                                          	8304,8306                                         	83060003	Centrala                                                                                                                                    	C-la           	Nowy Dw�r Gda�ski             	ul. Sikorskiego 52                      	82-100	Nowy Dw�r Gda�ski             	      	      	            	55 246 91 01        	                    	                    	                    	1947-09-01	GBWCPLPPXXX	GBWCPLPPXXX	www.zulawskibs.pl                                 	POMORSKIE             	nowodworski              	                              	                                        	      	                              	      	      	161
8309 Bank Sp��dzielczy w Dzierzgoniu                                                                                                             	Bank Sp��dzielczy w Dzierzgoniu                                                                     	8310                                              	83100002	Centrala                                                                                                                                    	C-la           	Dzierzgo�                     	ul. Wojska Polskiego 4                  	82-440	Dzierzgo�                     	      	      	            	+48 55 270 25 60    	+48 276 28 93       	                    	                    	1950-08-11	GBWCPLPP   	GBWCPLPP   	www.bsdzierzgon.pl                                	POMORSKIE             	sztumski                 	Dzierzgo�                     	ul. Wojska Polskiego 4                  	82-440	Dzierzgo�                     	      	      	161
8313 Bank Sp��dzielczy w Prabutach                                                                                                               	                                                                                                    	8319                                              	83190003	Centrala                                                                                                                                    	C-la           	Prabuty                       	ul. Kwidzy�ska 3                        	82-550	Prabuty                       	27    	      	            	55 278 22 50        	                    	55 278 20 73        	                    	1960-01-01	GBWCPLPP   	GBWCPLPP   	www.bsprabuty.pl                                  	POMORSKIE             	kwidzy�ski               	                              	                                        	      	                              	      	      	161
8324 Bank Sp��dzielczy w Ko�cierzynie                                                                                                            	                                                                                                    	8328                                              	83280007	Centrala                                                                                                                                    	C-la           	Ko�cierzyna                   	ul. �wi�toja�ska 1                      	83-400	Ko�cierzyna                   	      	      	            	58 686 20 78        	                    	58 686 50 90        	                    	1946-09-01	GBWCPLPP   	GBWCPLPP   	www.bskoscierzyna.pl                              	POMORSKIE             	ko�cierski               	                              	                                        	      	                              	      	      	161
8337 Bank Sp��dzielczy w Starogardzie Gda�skim                                                                                                   	                                                                                                    	8343,8330,8331,8329,8340                          	83400001	Centrala                                                                                                                                    	C-la           	Starogard Gda�ski             	ul. Rynek 8                             	83-200	Starogard Gda�ski             	      	      	            	58 5600842          	58 5628331          	58 5626021          	58 5628331          	1898-01-01	GBWCPLPP   	GBWCPLPP   	www.bs-starogard.pl                               	POMORSKIE             	starogardzki             	                              	                                        	      	                              	      	      	161
